ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
6787ff8a99fd47745c316a41,14665,Fix the immigration problem,Very harmful,Very harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Sensitive
6787ff8a99fd47745c316a41,12547,,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,16077,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,11892,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,14792,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,17071,,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,11771,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,6529,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,15781,,Very harmful,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Sensitive
6787ff8a99fd47745c316a41,2344,,Very harmful,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
6787ff8a99fd47745c316a41,7110,Green,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,554,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,2108,,Slightly harmful,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Sensitive
6787ff8a99fd47745c316a41,19963,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,1209,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,6907,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,2057,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6787ff8a99fd47745c316a41,17740,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
6787ff8a99fd47745c316a41,18313,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
6723dcc7ef0a630a75976d8a,530,,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Sensitive
6723dcc7ef0a630a75976d8a,18452,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Sensitive
6723dcc7ef0a630a75976d8a,5871,,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Sensitive
6723dcc7ef0a630a75976d8a,1792,,Slightly harmful,Not at all harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Sensitive
6723dcc7ef0a630a75976d8a,3829,,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
6723dcc7ef0a630a75976d8a,8701,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
6723dcc7ef0a630a75976d8a,9772,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Sensitive
6723dcc7ef0a630a75976d8a,12683,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Sensitive
6723dcc7ef0a630a75976d8a,19048,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Sensitive
6723dcc7ef0a630a75976d8a,14665,Consistency ,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Sensitive
